gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000111467.3	0.4207145468147937	5.94232213320657	7.533904557823443	7.723975613944409e-06	0.00015420365600696162	3.8535144197481035
ENSMUST00000043839.4	0.4643220066011251	5.454021215109308	7.528497624169862	7.7790444678139e-06	0.00015468922022755623	3.898408789599216
ENSMUST00000030181.11	0.6545962120481175	7.692853761049105	7.503255162611606	8.041747873521961e-06	0.0001586589551046627	3.741962317951364
ENSMUST00000044019.15	0.7043052264948049	5.187386402739643	7.464126611330078	8.467887951124979e-06	0.00016576632016385124	3.9387925577985694
ENSMUST00000049257.7	0.32725554431863646	5.401923159190553	7.430986933030892	8.847694562563576e-06	0.0001703953063843103	3.781432250957261
ENSMUST00000072465.8	0.7841676097801988	6.188457467724518	7.429736667751523	8.862375359202785e-06	0.0001703953063843103	3.6843753685758456
ENSMUST00000073339.6	0.2979082964191573	8.219998263500088	7.427165153747656	8.892652354503565e-06	0.0001703953063843103	3.6163235165476895
ENSMUST00000102774.10	0.42378018487635316	7.99273349724899	7.425901914279645	8.907566205341604e-06	0.0001703953063843103	3.622873435243097
ENSMUST00000152946.7	0.8822822805320447	6.252957913136966	7.359267267397089	9.733432604483016e-06	0.00018340411772716872	3.580184556741644
ENSMUST00000090413.5	0.33803850317266715	6.404144558255267	7.347034274677479	9.89374574985189e-06	0.0001843534624722402	3.552043626910378
ENSMUST00000033050.4	0.84795131805308	5.5832523589233185	7.338691222384098	1.0004698005583467e-05	0.00018573297293760302	3.6161289136003756
ENSMUST00000004232.9	0.7127195844944296	6.117936233473701	7.322226269557924	1.0227580952511733e-05	0.00018917264622090636	3.5428246952056934
ENSMUST00000212050.1	0.4928843424360947	5.116911556627146	7.288249804076564	1.0704457312350243e-05	0.00019654790050523384	3.743654454775573
ENSMUST00000062153.11	0.32748036456884133	6.39548491278897	7.28449067002023	1.0758659985226636e-05	0.000196824794129728	3.465067787726718
ENSMUST00000215902.1	0.8637404433609968	5.998294187222714	7.251639167947951	1.1245009900073677e-05	0.0002015840159624892	3.4573773659519436
ENSMUST00000080853.10	0.7824105369122565	7.305699273396213	7.25144985286949	1.1247879734220316e-05	0.0002015840159624892	3.401386021859947
ENSMUST00000049506.6	0.42578906711537456	5.1138232412186415	7.2259570122744385	1.1641564157043751e-05	0.0002055042430669723	3.66097529824415
ENSMUST00000020307.10	0.6574045642954829	5.619128764780493	7.215509856922923	1.1807126845753692e-05	0.0002076980949684854	3.440721369548071
ENSMUST00000065418.6	0.33876660290769145	5.9361412097517166	7.2020426814658975	1.2024268587329039e-05	0.00021004894188490414	3.3940976389165867
ENSMUST00000091288.12	0.49694065408729493	7.3199628975484465	7.17463285628853	1.2479500930860411e-05	0.00021501496295602305	3.292691521747698
ENSMUST00000002678.9	0.5200238246099005	5.785459158687883	7.156989158742999	1.2782243944787987e-05	0.00021947941735914116	3.3433568294634934
ENSMUST00000090839.11	0.4342294319179585	5.841801567663224	7.15086423680743	1.2889165112093194e-05	0.00022056254992837025	3.3301840302189607
ENSMUST00000166407.7	0.31690727001299646	7.452153604745777	7.1193886221451494	1.3453894168283436e-05	0.00022815427792624953	3.2117329725546213
ENSMUST00000002677.10	0.28109923591542696	8.672200639119946	7.117581662786072	1.3487105950760341e-05	0.00022815427792624953	3.161162429106735
ENSMUST00000014065.15	0.4509444702273724	6.13778759924151	7.0625872054749905	1.4540939476545315e-05	0.0002415537152779306	3.174218796488498
ENSMUST00000026387.10	0.41973849928886775	7.360068778556709	7.055619715516701	1.4680601603296182e-05	0.00024295429824402331	3.122426892160356
ENSMUST00000179857.2	0.25359627180156075	5.6238708243356195	7.0382251618796605	1.5035557840309042e-05	0.00024720225978625747	3.1894450793890012
ENSMUST00000172142.7	0.5171148699757433	5.3194871908012225	7.03360559042927	1.513135677939805e-05	0.00024764654033217437	3.26408683455044
ENSMUST00000023803.6	0.7627545006319068	5.818665241211616	7.032181101487629	1.5161028507714113e-05	0.00024764654033217437	3.163390487135719
ENSMUST00000032491.14	0.3836290895045993	7.210136379460814	7.025401297904591	1.5303103378306033e-05	0.0002483545583750247	3.0813810046858325
ENSMUST00000190686.6	0.6152623956081005	5.622196283328929	7.014211383592716	1.5540710880344496e-05	0.000250593962945555	3.155324168698936
ENSMUST00000055738.11	1.3520656521310714	5.8123235771403845	7.002198475228041	1.5800181168037747e-05	0.00025316217600322976	3.120997485280096
ENSMUST00000065917.15	0.4762395518105693	5.130983866641653	6.982274829067179	1.624076017166944e-05	0.0002593881410275205	3.3146328587549903
ENSMUST00000001809.14	0.33918098650348405	8.942624352095404	6.968569781752739	1.655142204717786e-05	0.00026351330480807537	2.9347854071156334
ENSMUST00000023611.5	0.440590545638309	5.843428568078022	6.8988749141305545	1.823239424614113e-05	0.0002848670045103603	2.969618150230314
ENSMUST00000023225.6	0.575828978927909	7.320568972925086	6.8449813960784045	1.965683655569995e-05	0.0003011275360655656	2.818367001796269
ENSMUST00000073192.13	0.3470266954605776	6.0676702026251785	6.837682107619835	1.9858705046019483e-05	0.0003011275360655656	2.8578222954361827
ENSMUST00000074058.10	0.2572266108433823	7.17258591439018	6.837216231579654	1.9871664077473224e-05	0.0003011275360655656	2.8091492447235265
ENSMUST00000036872.15	0.37066487389297986	5.396057434706352	6.825792221519328	2.0192277034973184e-05	0.0003047954879786779	2.93102010241014
ENSMUST00000150290.8	1.0445795328941383	5.616068200086495	6.823871908326138	2.0246709477388936e-05	0.0003047954879786779	2.8814062483553045
ENSMUST00000068725.9	0.369401779885977	5.958321945365344	6.819854102727587	2.036110321471912e-05	0.0003048711615275354	2.8441418708242114
ENSMUST00000000356.8	0.33193147692993996	8.44418097892845	6.807592072515023	2.0714503719433486e-05	0.00030832742074695226	2.722583543427783
ENSMUST00000023818.9	0.5371526187776867	6.969161698246946	6.8025867683587276	2.0860634034383674e-05	0.0003095865776607205	2.761729503493309
ENSMUST00000164016.7	1.4347610512009457	6.0172372157944825	6.75492031971794	2.2308603986485755e-05	0.0003292445507640104	2.7425406959520595
ENSMUST00000075869.12	0.6667173898232761	5.560710603935255	6.754681634967725	2.231611842785282e-05	0.0003292445507640104	2.7865082216511627
ENSMUST00000018113.7	0.43508129149954655	9.894411613400115	6.750373326444933	2.2452220339388653e-05	0.00033028397815048044	2.577835239941324
ENSMUST00000021564.10	0.5243028007494743	8.919116452871501	6.728001640551283	2.317331794144429e-05	0.00033890977489362277	2.5834241775490785
ENSMUST00000021413.8	0.9721235704933813	7.071153193320365	6.721227941580493	2.3396487838962844e-05	0.0003404091801864594	2.640037748729844
ENSMUST00000043577.1	0.8312041749468806	4.97403396613559	6.714955528020037	2.3605184609065612e-05	0.00034224116359714437	3.0277910320475394
ENSMUST00000005671.9	0.5637478343988507	5.8558357760580035	6.683875078688599	2.4668966205021544e-05	0.0003566366924639753	2.6542228200513165
ENSMUST00000220409.1	0.5894919374065228	9.088214538715253	6.647708756448619	2.5971465555068908e-05	0.0003716439976569148	2.456699212860329
ENSMUST00000070198.13	0.4080064265097354	6.003015766356227	6.640218869663996	2.6250251320930116e-05	0.00037412185381189634	2.574854480684281
ENSMUST00000030556.7	0.46829603814804965	5.34241194913738	6.634482922846078	2.64659067816828e-05	0.0003750703577990033	2.6758595274135573
ENSMUST00000050027.8	0.5836377357548752	10.219041124498974	6.612647764207496	2.7304266841403342e-05	0.0003831480917247528	2.3637745291902874
ENSMUST00000028062.7	0.3745518967556034	11.75759943770607	6.609774359980606	2.7416679193184458e-05	0.0003831480917247528	2.313538704641368
ENSMUST00000046835.13	0.5102650904509636	5.247184969041281	6.589370659157207	2.822921641846806e-05	0.00039016809835525497	2.66905996027959
ENSMUST00000005651.12	0.6771552445116047	6.610774838963379	6.529598391694811	3.076057240082022e-05	0.00042014455776192834	2.364385178945751
ENSMUST00000042834.3	0.32525549750443083	6.881360024810048	6.528357624059634	3.0815611571089556e-05	0.00042014455776192834	2.357001669559711
ENSMUST00000065494.7	0.9650564272228088	5.898029006656746	6.5244888398806	3.0987900734939184e-05	0.0004213516989121055	2.4132152386248373
ENSMUST00000051209.10	0.5605317738858862	5.684703113986586	6.520888842403912	3.114914091805613e-05	0.00042240250123649697	2.4271436797698946
ENSMUST00000035295.5	0.40314868105142576	7.498410680624824	6.506916315249185	3.1783464032109453e-05	0.000429845719208448	2.313071108257022
ENSMUST00000185315.6	1.0374577591420628	5.255452475633036	6.5000274051639035	3.2101252097159706e-05	0.0004318219232641991	2.5314688353952306
ENSMUST00000032373.11	0.2866999474764427	7.51132072607548	6.493154633151794	3.242166687124005e-05	0.00043381225007768274	2.2919930535191755
ENSMUST00000103143.9	0.5059125949432026	5.260024762489403	6.450958244562013	3.446498396377576e-05	0.0004539092521511934	2.455344634685571
ENSMUST00000038626.9	0.7683048972770781	5.685815104155336	6.42268793794604	3.591029414855493e-05	0.00046906269709688745	2.2792936878635075
ENSMUST00000026050.7	0.3467936326184109	5.717478238411008	6.421192693784506	3.59885114449212e-05	0.00046906269709688745	2.2738783370927127
ENSMUST00000033880.6	0.4009244778367984	5.891930862984989	6.417725033955694	3.6170605440297236e-05	0.0004702178707238641	2.2529739732651013
ENSMUST00000029663.10	0.3088833100159398	6.784946304224071	6.404953336060808	3.6849770232561493e-05	0.0004765840463753647	2.1732395496094865
ENSMUST00000046303.11	0.41811082736894	5.586130952939012	6.393662868374876	3.746146499493213e-05	0.00048325289843462454	2.2459258681212715
ENSMUST00000027677.7	0.29743159835919997	11.500651926704936	6.382329667569909	3.808634548733579e-05	0.0004900572996081493	1.9766407563402248
